Timestamp,Host,Status,LatencyMs
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,44
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,101
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,10
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,7
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,7
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,93
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,96
2026-08-28 21:46:13,192.168.12.127,UP,9
2026-08-28 21:46:13,192.168.12.127,UP,9
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,8
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,3
2026-08-28 21:46:13,192.168.12.127,UP,6
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,5
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,4
2026-08-28 21:46:13,192.168.12.127,UP,2
2026-08-28 21:46:13,192.168.12.127,UP,2
